transaction_id,customer_id,transaction_date,amount,category,merchant,city,state,is_international,card_type
8744bb75-501b-45d4-98b4-3c03cfbd9d3e,C1525,05-08-2024,323.32,Healthcare,Nunez LLC,Port Victor,KY,No,Platinum
95d7f9e8-af78-4f5e-860e-27227d78065e,C1535,24-06-2023,15.39,Groceries,Gardner LLC,Cortezbury,MS,Yes,Silver
c042aaa3-d130-46ba-8945-e9fc6afcd580,C1512,15-10-2023,71.15,Groceries,"Hall, West and Holmes",Gardnerland,AR,No,Platinum
d97d83ba-dcc9-4d36-bb7d-8ccb7491c416,C1532,24-11-2023,177.02,Healthcare,"Nguyen, Moore and Holmes",Frankberg,CT,No,Silver
2f2d4185-de4b-458f-bb0f-439aef637c44,C1584,08-08-2024,43.05,Healthcare,"Rodriguez, Barber and Turner",Ryanland,IA,Yes,Silver
8235f21a-ae51-43d2-97bc-15e831a0ce48,C1662,04-10-2024,55.31,Shopping,"Park, Johnson and Rios",Shahport,LA,Yes,Gold
daace954-3cb4-4577-ae15-f9484d9c3722,C1031,20-07-2023,13.72,Entertainment,"Robinson, Jones and Wise",East Sarah,VA,No,Platinum
7624e4b9-77b8-46fa-9b73-d664e684df52,C1637,19-02-2025,13.12,Utilities,White-Williamson,Greenport,NC,Yes,Gold
26d9d872-e747-4112-bc90-1eb384d818e9,C1430,24-02-2025,96.64,Fuel,Rogers LLC,Walshburgh,OH,No,Platinum
386c5172-830b-4ccf-a839-1e5d42907bcc,C1214,21-11-2023,112.56,Travel,Freeman Inc,Oscarmouth,FL,No,Silver
74a04c30-b1b9-4de0-88a2-c4143a70e1dc,C1716,20-03-2024,150.21,Dining,Myers-Sawyer,Kennethfurt,AK,No,Gold
80883026-768c-4276-9256-76b9ff37b465,C1186,18-11-2024,81.35,Shopping,"Henry, Carroll and Howell",Lisabury,OH,Yes,Gold
37d2d891-54d7-42e4-9ea4-e0059acdd81f,C1094,28-09-2023,103.78,Travel,White PLC,New Davidmouth,NJ,No,Platinum
139e0d44-fa8a-47ab-a97a-7abf13b4872c,C1512,24-11-2023,1.36,Groceries,Johnson and Sons,Marcport,MI,No,Silver
0fadc47a-08c4-447e-a81c-a26add580bba,C1907,15-09-2023,17.69,Healthcare,Mendez-Rivas,Donaldville,VA,No,Gold
3a02e3bf-63a3-40d8-bebe-fd15d2fecd91,C1576,01-09-2023,419.4,Utilities,Davis LLC,Jonestown,LA,No,Platinum
4445e805-12b4-48ab-ac83-99a3aad00ac6,C1561,13-06-2024,7.9,Dining,Curry Inc,West Leslieberg,KY,No,Silver
cd1735f2-1f8b-44cd-a213-2cb4b7097115,C1241,01-11-2024,113.57,Groceries,"Martinez, Walsh and Edwards",North Zacharyville,NH,No,Platinum
2038676e-5220-4dd3-9862-9653673509d8,C1147,18-03-2024,19.37,Shopping,Morris Ltd,East Danielbury,SC,No,Silver
4facd009-67e4-406d-8f25-a30574a13067,C1461,20-05-2024,126.13,Dining,"Nelson, Cannon and Murray",Port Julie,PA,Yes,Silver
068f4d3b-6909-4640-926d-fc1e2fb19a15,C1233,10-09-2023,122.41,Fuel,Jackson PLC,Benjaminside,MA,Yes,Silver
7a9fcb1a-cc48-4918-b551-4ad33a291086,C1725,23-08-2023,26.68,Healthcare,Garrett-Garcia,New Mariaville,RI,No,Gold
821df742-0b82-4968-b570-cb07059859ba,C1893,22-03-2025,31.42,Fuel,King-Knight,South Robertmouth,ID,Yes,Platinum
0cb8cad0-74a3-409b-95f1-cdc2af5bacbb,C1909,05-05-2023,106.35,Utilities,"Rollins, Curtis and Jones",Port Lindseyberg,UT,No,Gold
bd3569d2-cb64-42f7-9d94-fe10288dd381,C1594,20-12-2023,49.44,Entertainment,"Cameron, Boone and Cobb",Port Victoria,NM,No,Silver
f46b62a6-850a-48f3-8830-e0df9c8f1c6c,C1642,06-07-2023,21.64,Fuel,"Sanchez, Nielsen and Phillips",Josephtown,NC,No,Gold
fa51d0fa-7b1b-4748-ae2c-b0c78944306d,C1321,06-12-2023,131.56,Entertainment,Herrera Inc,Alyssafurt,NV,Yes,Platinum
477b1cf6-63ef-4afa-8696-e9325183787d,C1537,12-06-2024,16.74,Travel,Thomas-Ochoa,East Davidton,HI,Yes,Gold
788bc9bd-49c6-4b92-8dba-a627817054e4,C1766,14-03-2025,193.55,Shopping,"Flores, Schmidt and Nelson",New Dianestad,VT,No,Platinum
940b6322-3ff7-4f3a-9ac9-81b720514a0d,C1067,15-05-2023,72.29,Entertainment,Mendoza-Black,South Michaelport,RI,Yes,Gold
66d099f2-00c3-4da8-8fdd-f58f42200e57,C1505,25-03-2025,11.17,Dining,"Sullivan, Russell and Collier",Conradbury,VT,No,Gold
d24edf34-8a8f-4f0c-83ae-c217b0cff713,C1522,15-06-2024,118.44,Healthcare,Hernandez and Sons,Meganview,MO,Yes,Gold
b0948482-c5f7-463d-a23e-c5f3151daf6b,C1846,03-11-2024,73.22,Shopping,Alexander and Sons,East Victor,CO,No,Platinum
0976e739-5095-4d56-8d69-dfbbab9b25c8,C1524,19-12-2023,35.39,Fuel,Brown LLC,New Adamside,OK,No,Silver
e330c559-5484-4b32-b2cd-702faa9b2275,C1537,10-05-2024,54.91,Dining,Burns-Rogers,Emilychester,WA,Yes,Silver
061c208e-6523-4c19-84a2-a9a32f9f042f,C1701,07-04-2024,35.43,Fuel,King LLC,Andersonhaven,NM,No,Silver
d92c49a9-080c-4eeb-9421-17af004029f6,C1154,09-11-2024,30.52,Shopping,Miller and Sons,New Erik,SC,No,Platinum
253bbab5-a9c0-4520-841b-41c364183e17,C1111,24-07-2023,17.87,Groceries,Williams-Yu,Nathanville,ID,Yes,Platinum
8aa5d5ce-c32b-4fde-afa0-3f4e1ed466da,C1805,06-03-2024,45.06,Dining,Peterson and Sons,Jamiemouth,NE,No,Platinum
f9dcd81f-38e9-4028-813f-09829752e326,C1090,15-11-2024,28.9,Travel,"Smith, Lynch and Martinez",North Dennisborough,MT,Yes,Platinum
0ed4f188-018d-4e6b-9c9c-ca1765f2a307,C1662,02-03-2024,115.02,Healthcare,"Wilson, Austin and Edwards",Adamshire,IL,Yes,Platinum
a88e65b2-0d58-4ab6-870b-fe458dfe62da,C1785,10-12-2024,115.16,Groceries,Cabrera Inc,Hicksberg,MO,Yes,Platinum
72c0ece8-eeb1-4720-af42-ec2a830c882d,C1847,07-12-2024,69.68,Fuel,Patton LLC,Brownland,ME,Yes,Gold
67800cd1-d94d-46d6-b7a1-e4e3f1fce075,C1397,29-09-2023,150.48,Dining,"Oliver, Jones and Shaw",Port Alisontown,CA,Yes,Silver
d4ce7529-d6a2-46d5-b27f-4def7744202d,C1465,25-10-2023,184.1,Groceries,Fuller and Sons,Markmouth,WA,Yes,Gold
7e237787-5280-4beb-9687-2903a0f28211,C1798,30-03-2025,86.69,Groceries,Hanna-Mcclure,South Brandonport,CA,Yes,Gold
c64131a4-9632-4316-9781-3833c4a58a39,C1566,19-02-2025,96.48,Shopping,Tucker PLC,East Brittany,CO,Yes,Gold
99d2abb7-599b-43f5-8d6a-de1f2b4f8a9b,C1927,13-03-2024,33.25,Healthcare,Walls-Briggs,South Sarah,MD,No,Platinum
5648bfb0-85f3-45e8-ab51-fc5f380fcca5,C1923,04-08-2023,225.25,Fuel,Ross PLC,Port Thomaschester,AZ,Yes,Silver
1e4d1e91-db20-46fb-b2c1-dad54b32130f,C1730,03-10-2024,2.45,Entertainment,Levine-Martinez,Christophermouth,OH,Yes,Gold
a55b6f76-6d95-4f14-93db-2b7c8c39c4cf,C1502,28-09-2023,42.86,Entertainment,"Kennedy, Ramirez and Smith",Tracymouth,MO,No,Platinum
1cafd195-7972-4a36-9e28-0aef2b579362,C1628,17-03-2024,127.94,Healthcare,"Hill, Cox and Miller",Angelaview,IN,Yes,Silver
77fcb77d-121b-40fa-bb49-773529808552,C1346,08-08-2023,8.35,Entertainment,"Howard, Andrade and Benitez",Julieberg,KY,No,Silver
5d81c0e7-bd35-44f1-9940-702337df63ae,C1819,13-02-2025,20.23,Fuel,Flores LLC,Franciscomouth,MO,No,Silver
cdb94502-e45c-4852-8751-4743277513fe,C1757,23-01-2024,88.99,Travel,Perez Inc,Port Amber,NJ,Yes,Platinum
eae20656-4c9b-43cd-ba25-f1d96ca1d875,C1920,02-11-2024,82.1,Shopping,"Reyes, James and Le",New Rhondaborough,OH,Yes,Gold
c997b59b-9bf5-4aad-af5a-bf5787cbc62a,C1337,04-03-2025,134.3,Entertainment,Moran-Ashley,Lonnieside,NV,Yes,Platinum
75e411f7-49ba-48e0-bce9-e141ee35ac5d,C1864,04-12-2024,167.46,Entertainment,Coleman-Baldwin,New Gregorytown,NM,No,Platinum
a8d284e0-76be-4fb7-8bc6-70c09092cf1d,C1926,16-10-2023,13.76,Dining,Edwards-Branch,East Michaelhaven,GA,No,Silver
d2a527e0-7bc9-44a6-b075-72684dd8d75f,C1659,13-08-2023,1.86,Travel,Villanueva-Lewis,North Victoria,CA,No,Platinum
2e2eab9c-ef19-4c66-a451-19199fa45310,C1617,17-02-2024,117,Shopping,Swanson LLC,West Elizabethshire,AK,No,Platinum
b23f9eb8-4ef9-40f6-bac5-733a04dc4ad0,C1841,24-09-2024,35.87,Utilities,Hernandez PLC,North Sean,ME,No,Silver
4603d5cb-bc9e-4a84-8746-f17befcc572b,C1318,19-04-2025,98.35,Entertainment,"Brock, Rich and Johnson",Blairview,IN,Yes,Silver
3cd090a6-1d68-4519-bcb7-7e8188df6107,C1995,21-03-2024,16.32,Travel,Young PLC,Lopezbury,IN,No,Silver
f2b3a1a7-f2b9-4c11-8046-4dadf298ecfd,C1315,05-12-2024,63.31,Fuel,"Gentry, Sparks and Hernandez",West Johnstad,DC,Yes,Platinum
7298590c-8497-449e-adf6-2cff3bf8d237,C1941,14-08-2024,70.2,Travel,Williams PLC,North Jennifer,NJ,Yes,Silver
ade1f497-ad73-41d2-937b-99d924604508,C1663,25-04-2024,87.97,Entertainment,"Davila, Parker and Bryan",North Brandon,MI,Yes,Silver
1e5e50a3-4948-447e-8df1-88ac6bb55549,C1410,05-07-2023,71.98,Fuel,Ramirez-Quinn,Jeffreyfort,TN,Yes,Gold
77887656-1027-4f95-8def-db0c779cf288,C1642,15-09-2024,68.46,Healthcare,Wells Ltd,South Kevinland,KS,Yes,Platinum
8114d398-4fd7-47f4-bb10-753b8ebe7f55,C1038,02-08-2024,40.46,Fuel,Morris-Ramirez,Port Tiffany,AK,No,Platinum
d82d8aa9-a8ad-40e4-bbf9-aa45d753f209,C1457,06-12-2024,7.38,Dining,Dillon Inc,New Natalie,MD,Yes,Silver
ada3b34f-f338-4129-bb3b-8270472e6521,C1654,11-12-2023,9.38,Utilities,"Powell, Roberson and Schaefer",New Jacobland,MD,No,Gold
60ad6af1-bbe4-4bce-bd32-21157e0c1e4b,C1436,11-07-2023,56.88,Utilities,Mitchell and Sons,Anneborough,HI,No,Gold
82230614-bb22-4a3d-8493-03e596f9401d,C1999,08-08-2024,43.97,Fuel,"Rios, Hale and Atkins",North Kristina,MI,No,Silver
affe6172-439e-4c2a-86a8-64d0a3272359,C1936,30-04-2024,72.59,Shopping,Fleming-White,New Diana,NH,No,Platinum
c064da5e-26bc-4853-9656-3c5761a3ff36,C1876,09-01-2024,36.36,Healthcare,"Wright, Zhang and Brown",Gallowayfurt,NM,No,Silver
eefd43ef-5cac-47e8-a56b-9a4a1db6a122,C1067,26-10-2024,116.45,Healthcare,"Herring, Copeland and Lee",Lake Leah,SC,Yes,Silver
9a139c4b-6a51-4ff5-818a-0773fb33b531,C1627,05-11-2023,199.48,Entertainment,Smith-Patel,Stephaniestad,NV,No,Silver
311de220-50ab-4dd1-9772-4313ea1d5538,C1776,11-07-2024,35.51,Fuel,Davis PLC,Lake Michaelfurt,MN,Yes,Silver
eb3911ee-765f-4e65-8b7a-6b66b4ee8824,C1363,03-10-2024,21.44,Fuel,Smith-Hamilton,Whitehaven,MN,No,Gold
915f78ec-d0c8-4f9a-b113-0ecbd54bbefb,C1723,25-10-2023,12.35,Groceries,Green-Aguilar,Greentown,OH,Yes,Platinum
2e31221c-8178-4dee-bc4d-fc459aabb5f4,C1449,19-11-2023,95.78,Shopping,Trujillo PLC,Port Paul,CO,Yes,Platinum
700c536b-983e-433d-9f33-3feb9b8c96f2,C1402,03-01-2025,58.67,Shopping,Lopez-Pena,Nicoleville,NH,Yes,Silver
b0410e3b-0e43-4243-b64f-ba565fe9d2d7,C1578,10-04-2024,20.83,Travel,Morrison-Peters,South Ralph,MI,No,Platinum
cf636181-f866-46ad-b9c8-75b2dfb383ac,C1377,02-02-2024,105.88,Utilities,Johnson Ltd,New Eric,OR,Yes,Silver
08b39de3-971c-404b-93f9-691ec5c384ce,C1232,05-10-2024,16.07,Groceries,"Johnson, Leonard and Elliott",Amberchester,KS,No,Silver
fcae8d95-79a6-41d0-83bd-befb01492b5b,C1384,16-08-2023,80.81,Entertainment,Chen Ltd,North Shawn,ND,Yes,Platinum
d260a540-5847-4adc-af7e-c2a6b9836983,C1355,26-10-2024,74.9,Utilities,Valencia and Sons,Hesterfort,WY,Yes,Platinum
40aad445-546e-4ea6-ac03-9e885f3cfc4b,C1443,16-02-2024,132.51,Healthcare,Elliott-Douglas,Warrenton,ME,Yes,Gold
b841bad4-36f3-4cdf-b897-f12765feb5d8,C1932,22-11-2023,5.67,Shopping,Johnson PLC,Youngport,NC,No,Gold
fc910454-1879-4b39-84bc-3186580918d8,C1813,07-12-2024,218.81,Healthcare,"Gilbert, Black and Mcmillan",Edwinville,NJ,No,Platinum
b429a869-71aa-4d10-94ef-b689555ada16,C1260,20-09-2023,121.4,Healthcare,Carney-Knight,Weissport,PA,Yes,Platinum
05f0810c-e224-44ad-9664-ee0655af8f5f,C1125,09-04-2025,24.35,Entertainment,Pearson-Roberts,New Amanda,MI,No,Platinum
91f0fb6e-8e3f-4cfc-bbde-391df2041694,C1290,22-03-2024,20.26,Travel,Sampson-Page,Kimberlyton,SD,No,Gold
d701bb8f-bd51-4e7c-9bd9-8115a51592f5,C1758,07-01-2025,56.5,Travel,Riley-Meadows,Patrickton,IL,No,Silver
e667409e-d555-41b6-8eb2-7fcf0cfa1615,C1452,31-10-2024,170.14,Dining,"Bridges, Rogers and Price",Patriciaport,WA,No,Silver
1d4345eb-5bc0-444c-8290-bd23b6f4b7d3,C1971,02-09-2024,185.12,Groceries,Odonnell LLC,Michelemouth,WV,Yes,Silver
b71a4db3-99d6-4c44-b7e8-1ee70516309a,C1525,07-07-2024,73.49,Travel,"Morton, Pittman and Copeland",South Rickeystad,SD,No,Platinum
f828847e-09f5-4b59-b50d-ae661bc1dfe2,C1565,21-06-2023,197.19,Travel,Pacheco-Lee,Costaton,SD,No,Silver
48af52f9-2c6e-4788-a1c8-0d8488cf83f2,C1233,18-06-2024,0.55,Utilities,Payne-Jackson,Marioside,MO,No,Platinum
f7b77b89-9b80-4dd0-ad1f-ac5b7bf275a6,C1491,02-04-2025,3.58,Healthcare,"Hernandez, Pittman and Johnson",Justinville,TN,Yes,Platinum
5758e6f7-a8a2-4636-857f-30f2ea18c936,C1604,18-07-2024,242.84,Utilities,Mercado-Gallegos,East Robert,FL,Yes,Platinum
91343f33-1988-472e-891c-1f3442244fb7,C1498,13-01-2024,149.31,Fuel,Krause-Davis,Christopherborough,DE,No,Silver
b8fbe842-f16b-44e3-a572-cfa79668b641,C1753,02-08-2024,59.91,Groceries,Diaz Ltd,New Dominiquemouth,VA,Yes,Platinum
055d95b8-2f58-494f-9c26-309217c3f3f2,C1414,26-06-2024,140.08,Utilities,Richardson-Larson,Fernandezton,KY,Yes,Silver
f6a2c5b5-9cbc-46cc-9582-5cf7b7bc38f8,C1789,24-01-2024,311.54,Dining,Hayes-Alexander,Bushtown,WI,Yes,Gold
736dcc7e-ca67-4a34-b7d7-4fb3fcca9ac2,C1984,19-07-2023,147.88,Entertainment,"Roberts, Roth and Kelly",West Theresaview,NC,Yes,Platinum
b78ee1b5-8be5-4599-aabe-6c668b7e3ed1,C1743,13-10-2024,184.75,Healthcare,"White, Ellis and Knight",Port Adam,NY,Yes,Silver
903d4581-0cab-445c-96e2-ae8e497e3fa0,C1571,02-04-2024,142.96,Shopping,Rodriguez-Larson,Nashfort,IA,No,Gold
245ab81b-6619-43dd-8182-5f0335d271a6,C1463,30-05-2024,18.42,Fuel,Strickland PLC,North Ryanhaven,KS,Yes,Platinum
9220beda-35ae-49b2-915c-ead08c276dfe,C1764,08-09-2023,179.32,Healthcare,Smith-Perkins,South Clinton,HI,No,Gold
cc4e6fe4-a45a-497d-b9ad-6eb3a1a92361,C1445,18-08-2023,21.7,Travel,"Hebert, Elliott and Strong",Port Lauraville,MD,Yes,Silver
1fb84dcf-29a3-4695-abde-7f4b7465b97a,C1320,10-10-2023,223.13,Healthcare,"Lopez, Johnson and Davenport",South Jenniferside,VA,Yes,Gold
ceab5d77-d8ae-47f0-a539-96dea01b63bd,C1178,30-03-2025,61.37,Dining,Young and Sons,North Jacob,MS,Yes,Silver
13d62dc6-10ab-490e-ab3e-071960584a39,C1136,27-07-2024,113,Shopping,Stewart LLC,Johnmouth,TN,No,Platinum
97a13a08-f264-40fb-9461-1da6044bdba7,C1602,08-07-2023,68.76,Dining,Williams Ltd,Cookshire,ME,Yes,Silver
a6a6b1bb-edb4-455a-a83d-00d21f9e4a86,C1742,20-07-2024,9.87,Fuel,"Martin, Curry and Chambers",Port Paulberg,WY,No,Platinum
af7756da-0395-4d67-8410-d714f1d434b1,C1226,09-08-2024,34.35,Healthcare,"Lopez, Cooper and Cole",West Justinborough,MD,No,Gold
589cb5ea-c88c-4418-b2b0-8b9b6315ab5c,C1632,27-01-2024,411.85,Dining,"Davis, Marquez and Sanchez",Lake Amystad,NC,Yes,Gold
f6103ec9-0424-42a7-bd79-3ce9813c15d6,C1884,30-05-2023,323.69,Fuel,Miller PLC,Kathleentown,CT,Yes,Gold
5c8f80e3-8b91-4d55-a95b-d73a93426b01,C1153,13-09-2024,38.64,Utilities,"Wiggins, Martin and Santiago",East Sarahport,OK,No,Gold
89940897-2d89-41a7-a113-c65efa265c6b,C1123,21-02-2024,559.86,Utilities,Daugherty Ltd,Robinsonberg,CT,No,Silver
c6f0b677-4b52-4261-a776-2cd4e5afaa85,C1631,28-12-2024,186.79,Groceries,"Rivera, Baker and Allen",North Patrickport,OH,Yes,Silver
8a989f8b-0dd6-48dd-bde3-2d1aba45e256,C1795,22-01-2025,94.41,Entertainment,West LLC,Petersonshire,HI,Yes,Gold
abe91ce6-36cb-492b-b150-fc3abd742484,C1311,16-10-2024,4.1,Healthcare,Garza-Martinez,Lake Susanburgh,MN,No,Gold
7efb2c7d-fb48-439e-b849-352c3e8c9d9d,C1902,24-11-2023,231.72,Utilities,Porter-Walker,East Michaelview,CA,Yes,Gold
8f712ada-bc89-495d-abfd-385660d1c493,C1833,06-01-2025,81.52,Dining,"Thompson, Lamb and Davis",Annashire,OH,Yes,Platinum
3efaeed8-49d8-42b8-a3fa-b15f5a735476,C1392,01-01-2025,202.86,Shopping,Grant-Sullivan,Pamelaburgh,AL,No,Silver
49c18a5d-6353-47c6-92d5-9503020cc0e7,C1388,10-05-2024,179.84,Shopping,Lloyd Ltd,Younghaven,IN,Yes,Platinum
0fe14bed-3f28-4fbb-8a34-9fbf5a59321c,C1598,28-12-2024,178.98,Entertainment,"Vaughan, Mcgrath and Montes",Nortonmouth,MD,No,Platinum
78b03c26-fb4c-417d-9f12-9fac92a5f193,C1648,06-02-2024,119.79,Entertainment,Williams LLC,North Shawn,PA,No,Platinum
9f211396-495d-44c6-9614-7dae8da07554,C1776,29-09-2023,34.45,Groceries,Willis Ltd,Taylorfurt,NE,Yes,Gold
b3b2b603-229c-4605-aa65-e22a227b15e7,C1701,07-01-2024,40.97,Fuel,"Fletcher, Chavez and Fischer",Shaunberg,NM,No,Gold
d3b76bdf-1760-451f-8725-9766842bb894,C1831,15-11-2024,36.88,Travel,Griffin LLC,West Edwin,ND,No,Platinum
2d268724-3c84-4f8f-bd59-3f31c9f90923,C1046,14-03-2025,2.02,Dining,Brown-White,West Stephanieville,AK,Yes,Platinum
10142a21-cef0-4df5-9bda-1ac992400c2b,C1331,20-05-2024,87.36,Dining,Hodges and Sons,East Stephen,MT,Yes,Platinum
40d649b8-1840-4406-a84b-8feb54a8af96,C1820,18-02-2025,120.01,Entertainment,"Nunez, Francis and Reilly",East Henryborough,DC,No,Silver
4d637959-acf3-4b62-8f47-bb5533c1a5b2,C1746,31-03-2025,192.32,Shopping,Hunt Ltd,Teresafurt,AL,No,Gold
2dea27bf-9cfb-444e-aebc-e1284f87731f,C1947,22-08-2024,15.1,Utilities,Clark LLC,North Donald,IN,No,Gold
b52d10da-74e1-4ce0-bc46-21c68ce148b5,C1144,13-01-2025,78.57,Groceries,Payne Ltd,Lake Patricia,SD,Yes,Platinum
5c0eeb2c-b97f-4dce-9adb-49ab2dbd6041,C1000,20-08-2023,0.8,Utilities,"Combs, Giles and Washington",East Leslie,RI,No,Silver
c21f878a-dd9f-47d8-a13b-04d577d95633,C1979,22-12-2024,9.99,Shopping,Peters-Allen,Crossland,NC,Yes,Gold
42bdda7b-213e-4cba-b2a6-c882eda87d1c,C1947,27-12-2024,5.57,Entertainment,Colon-Barton,Wrightstad,IN,No,Gold
1e0a552a-2a90-44ad-b49a-5c34d32ae78c,C1748,30-01-2024,129.27,Travel,Bates-Strong,Adamsburgh,OR,No,Platinum
f3de5970-54da-4516-8d10-e2101724bd54,C1493,06-01-2024,8.45,Utilities,Schultz PLC,Josetown,VT,Yes,Silver
a7371ebf-f6fb-40cf-9323-3e8d234de230,C1366,23-11-2023,126.04,Travel,"Green, Foster and Cole",Jasonmouth,OK,Yes,Gold
66210a64-9bce-407f-a4a0-79dadf14a606,C1713,05-10-2023,28.72,Fuel,Ross and Sons,North Randall,ID,No,Platinum
773f1309-833b-4a02-a22e-b0ddc89a8ead,C1843,02-09-2024,210.14,Entertainment,"Garza, Ramirez and Taylor",Kelleybury,NC,Yes,Silver
146b3938-8230-4501-a51e-a0a90ea88dc1,C1137,23-06-2023,167.74,Dining,Larson-Jordan,Lestermouth,AZ,No,Silver
557fe550-7010-407b-bff7-6b1b21f7aeba,C1597,19-12-2024,316.61,Entertainment,Hoover and Sons,Lake Craig,ME,No,Silver
cfd7780c-126e-402d-aece-0c47555324e3,C1451,25-11-2023,215.21,Fuel,Estrada Ltd,Margaretview,NM,No,Gold
558b3ce4-f354-47ba-876a-b31f1b8846a5,C1097,09-08-2024,270.8,Shopping,Berger Ltd,Port Annhaven,MI,Yes,Platinum
ba2afd51-f2e3-4138-a047-575c4a7c9018,C1541,25-08-2024,195.72,Entertainment,Morgan-Hobbs,West Kennethtown,IN,Yes,Silver
9bdbc327-b427-4f7b-9190-121fea20770a,C1102,19-01-2025,118.22,Fuel,"Schultz, Casey and Patterson",West Larry,AL,Yes,Silver
f91451ca-aee9-4d35-b340-0fead43f8f43,C1319,19-01-2024,18.66,Shopping,Booker and Sons,New Cassandraport,MT,Yes,Gold
87c99642-ff6c-4810-83f8-3abf7f6327bf,C1094,09-06-2024,31.71,Travel,"Brown, Davis and Rogers",East Henryfort,OK,No,Silver
ffbb9dca-1ca1-4579-9d2c-67f63fb6a241,C1443,22-05-2024,23.92,Fuel,"Brown, Williams and Trujillo",Christinemouth,OK,No,Silver
c38b0be5-1237-42aa-92b6-250207858e5b,C1646,25-07-2023,92.53,Travel,Herman LLC,Port Dustinfort,NC,Yes,Gold
02006523-53a4-4301-bd10-d4c7680c9c4e,C1817,04-09-2023,70.04,Travel,Lee LLC,East Dale,WA,No,Silver
a6d4f5e5-72b2-4522-8de3-dc37cdf8551e,C1046,14-12-2024,201.8,Healthcare,Norton-Martin,New Lorichester,VT,No,Gold
52cbe958-c723-483f-8cab-e32378d794ce,C1308,13-06-2024,305.07,Groceries,Ferrell Inc,South Karen,CO,No,Gold
224e1d8a-f7af-4a74-823e-41d38e235215,C1859,10-03-2025,51.9,Dining,"Moyer, Jarvis and Schmitt",East Angela,NV,No,Platinum
9863b157-35b7-4297-a349-3d55952dfdef,C1561,13-04-2025,70.59,Dining,Taylor-Jones,New Ericside,MS,Yes,Gold
4e81ed5f-2aad-4530-8d5f-f1d19e95232e,C1841,07-09-2023,355.84,Shopping,Ray-Reed,Trevinoberg,MT,Yes,Platinum
e289c63b-15d6-449e-998f-9de3a8a78ac6,C1073,17-06-2023,32.33,Entertainment,Jones-Harrell,Ashleyhaven,ND,No,Silver
1201a292-a9a5-46b4-80c3-06134cb33a4a,C1723,17-07-2023,157.21,Shopping,Salazar PLC,Baldwinville,WI,Yes,Gold
a6b0a154-5e7e-49f8-882f-391f322c6482,C1034,07-08-2024,25.52,Dining,Stone-Farmer,Virginiachester,ID,Yes,Silver
d8eb73ca-3186-482f-b7e6-efc3333dc4bb,C1055,28-05-2023,114.4,Groceries,Brown-Fischer,Port Jacob,PA,No,Gold
2a454b8b-a2b8-4745-8e17-d4a871257458,C1662,31-03-2024,29.25,Entertainment,"Smith, Weber and Werner",Williamstown,HI,Yes,Platinum
214df2db-2c87-4ac2-b2fc-e5cc9495ecf3,C1334,26-08-2023,215.19,Groceries,Monroe-King,Port Brandon,WI,Yes,Gold
6dd0244e-d420-41c7-aecd-f1ab37de96d3,C1758,13-03-2025,82.43,Travel,Parker Inc,East Jamesside,CO,Yes,Gold
999257bc-8e76-4ea7-a3f2-801b691c1dfb,C1807,12-10-2024,20.57,Groceries,Hawkins PLC,Lake Cliffordport,MD,Yes,Gold
b381c49a-9583-4e3e-b0c3-6747ec798e0c,C1418,16-12-2024,25.41,Fuel,Mitchell Ltd,Roseville,IN,Yes,Silver
64433fa7-0579-4cb8-9d36-e164f1bd0c6f,C1322,15-11-2023,68.09,Travel,Thompson PLC,Lake Amandafort,MN,No,Gold
930283a4-0c3d-4b79-a6f8-de78ae18de08,C1756,12-10-2024,325.98,Groceries,Romero-Carter,Kellyton,DC,Yes,Silver
055a4be0-73df-459e-9b6b-301d5b75fec6,C1880,23-02-2024,146.81,Healthcare,Lee and Sons,Williamsborough,WI,No,Silver
27240cd8-d9df-408e-9226-1b9406108314,C1210,05-06-2024,67,Groceries,Rodriguez Inc,North Cindymouth,FL,Yes,Silver
55e9216b-89cf-4425-abab-04b1be104f1d,C1873,13-11-2023,41.21,Groceries,"Evans, Perry and Vaughn",Nelsonhaven,OR,No,Silver
9d3120ee-814a-4778-b519-8849acfcb013,C1032,11-02-2024,79.69,Entertainment,Rice LLC,North Lisabury,VT,Yes,Platinum
039d11ad-48f2-40fb-9ee2-aa3c8334a93f,C1133,09-10-2023,137.98,Groceries,Ortiz-Marsh,North Jessicaland,WI,Yes,Silver
5da1e9d6-e679-4e98-be09-f7feb62c9560,C1381,31-01-2025,153.21,Healthcare,Gibson-Espinoza,East Stephen,OK,Yes,Platinum
0c3b9c9b-bc92-46af-b15f-37c763bc9f9b,C1028,25-10-2023,39.25,Travel,Schmidt-Yates,Adrianamouth,HI,Yes,Silver
a2714edf-366f-4c49-a40f-d971621a9945,C1116,01-03-2025,127.71,Shopping,Christensen Group,Shelleyton,UT,No,Platinum
5ba11562-5c3c-40c6-8dc7-a8c9193d7c16,C1314,02-10-2024,107.23,Shopping,Morales LLC,West Taylor,MA,Yes,Platinum
da6ccc7b-8565-430d-8874-a7bc0530bbec,C1103,02-02-2024,319.69,Shopping,Wright-Johnson,Jodiborough,PA,Yes,Platinum
c1d1f3e5-75b7-4839-a0eb-070ad7ccddbf,C1178,19-02-2024,267.5,Entertainment,Foster-Park,West Carolinefort,NC,Yes,Platinum
171fa31f-0fc1-4e44-87db-7f56d44cb67d,C1387,14-02-2025,155.77,Travel,"Holt, Franklin and Payne",Port Kristin,WI,Yes,Silver
